ID_Estudante,Nome_Estudante,Genero,Serie,Nome_Escola,Nota_Redacao,Nota_Matematica
30363,Robert Sloan,M,6,Escola M,65,87
30364,Christopher George,M,7,Escola M,67,66
30365,Todd Porter,M,7,Escola M,81,55
30366,Bruce Hudson,M,6,Escola M,82,78
30367,Aaron Dixon,M,6,Escola M,79,94
30368,Albert Torres,M,7,Escola M,73,87
30369,Robin Ray,F,7,Escola M,73,91
30370,Sarah Carey,F,6,Escola M,85,76
30371,Diana Carson,F,9,Escola M,96,86
30372,Nathaniel Hanna,M,9,Escola M,68,89
30373,Joseph Hopkins,M,6,Escola M,65,91
30374,Leonard Scott,M,6,Escola M,87,91
30375,Ashley Avila,F,7,Escola M,91,63
30376,Heidi Nguyen,F,6,Escola M,63,97
30377,Matthew Smith,M,8,Escola M,76,77
30378,John Ramos,M,8,Escola M,95,78
30379,Jason Miller,M,8,Escola M,90,85
30380,Justin Jones,M,7,Escola M,79,71
30381,Rachel Carrillo,F,8,Escola M,76,97
30382,Sarah Barr,F,8,Escola M,94,86
30383,Theresa Moore,F,8,Escola M,85,61
30384,Michelle Stevens,F,8,Escola M,65,70
30385,Grace Martin,F,6,Escola M,93,58
30386,Derrick Stevens,M,6,Escola M,71,89
30387,Joshua Morrison,M,9,Escola M,84,65
30388,Carol Hill,F,6,Escola M,64,56
30389,Monica Butler,F,6,Escola M,89,66
30390,Allison Fisher,F,7,Escola M,83,61
30391,Christina Rollins,F,8,Escola M,71,56
30392,Robert Kelly,M,6,Escola M,76,69
30393,Alexandra White,F,7,Escola M,81,88
30394,Cassandra Boyd,F,6,Escola M,73,95
30395,Sabrina Perez,F,9,Escola M,88,88
30396,Samantha Mitchell,F,7,Escola M,83,89
30397,Jean Foster,F,7,Escola M,74,89
30398,Caleb Perez,M,6,Escola M,93,67
30399,Ricardo Ramirez,M,7,Escola M,92,61
30400,Christian Butler,M,7,Escola M,67,56
30401,Patrick Woodward,M,8,Escola M,92,98
30402,Nathaniel Moore,M,7,Escola M,86,92
30403,Edward Jenkins,M,6,Escola M,84,69
30404,Denise Hinton,F,9,Escola M,86,75
30405,Yesenia Francis,F,6,Escola M,92,63
30406,Nicole Robinson,F,7,Escola M,63,76
30407,Wendy Martin,F,7,Escola M,90,67
30408,Abigail Cole,F,9,Escola M,69,93
30409,Samantha Martinez,F,6,Escola M,80,89
30410,Lauren Scott,F,6,Escola M,99,71
30411,Brianna Hoffman,F,7,Escola M,98,99
30412,Garrett Tucker,M,7,Escola M,88,99
30413,Craig Cooper,M,7,Escola M,86,60
30414,Christopher King,M,6,Escola M,67,98
30415,Ashley Miller,F,8,Escola M,97,62
30416,Karen Patrick,F,9,Escola M,80,96
30417,Alisha Richards,F,8,Escola M,79,97
30418,Alexander Lopez,M,7,Escola M,68,69
30419,Robert Cox,M,8,Escola M,98,89
30420,Ann Knox,F,7,Escola M,78,88
30421,Erin Lang,F,6,Escola M,97,61
30422,Elizabeth Webb,F,7,Escola M,78,60
30423,Kathleen Anderson,F,9,Escola M,96,63
30424,Catherine Ross,F,9,Escola M,78,77
30425,Matthew Martinez,M,8,Escola M,66,84
30426,Joshua Davis,M,6,Escola M,73,56
30427,Austin Lewis,M,6,Escola M,71,69
30428,Brent Ball DDS,M,6,Escola M,99,85
30429,Ronald Clayton,M,6,Escola M,71,80
30430,Fred Gutierrez,M,9,Escola M,98,56
30431,Connie Schultz,F,8,Escola M,77,93
30432,Richard Mccarthy,M,7,Escola M,79,64
30433,Garrett Bender,M,9,Escola M,92,83
30434,Matthew Coleman,M,7,Escola M,68,75
30435,Mark Rogers,M,8,Escola M,79,88
30436,Caleb Salas,M,6,Escola M,97,94
30437,Nicholas Ferguson,M,6,Escola M,97,90
30438,Carol Clark,F,7,Escola M,79,83
30439,Miss Jessica Holloway DVM,F,8,Escola M,91,61
30440,Bradley Ortiz,M,6,Escola M,87,97
30441,Michael Collier,M,7,Escola M,79,59
30442,Tom Robinson,M,7,Escola M,82,67
30443,Wesley Davis,M,9,Escola M,98,95
30444,Mark Parker,M,9,Escola M,71,89
30445,Andrew Cabrera,M,6,Escola M,86,79
30446,Joshua Delgado,M,8,Escola M,63,62
30447,Jordan Yoder,M,7,Escola M,81,82
30448,Robert Jarvis,M,8,Escola M,91,94
30449,Robert Cook,M,9,Escola M,76,80
30450,Jill Henry,F,9,Escola M,72,93
30451,Christine Rasmussen,F,6,Escola M,88,91
30452,Laura Harper,F,8,Escola M,80,90
30453,Rachel King,F,9,Escola M,78,65
30454,Roberta Snyder,F,8,Escola M,67,58
30455,Kimberly Brown,F,6,Escola M,76,61
30456,Luis May,M,9,Escola M,63,87
30457,Thomas Hull,M,6,Escola M,91,56
30458,Virginia Trujillo,F,9,Escola M,93,64
30459,Christopher Farley,M,7,Escola M,89,70
30460,James Martinez,M,6,Escola M,73,66
30461,Cassie Elliott,F,6,Escola M,87,58
30462,Patrick Garner,M,8,Escola M,78,74
30463,Mark Osborne,M,6,Escola M,98,68
30464,Adrian Marshall,M,8,Escola M,94,73
30465,Robert Velasquez,M,7,Escola M,90,64
30466,Roy Richard,M,6,Escola M,79,67
30467,Thomas Krueger,M,7,Escola M,85,89
30468,Kevin Butler,M,6,Escola M,98,74
30469,James Mejia,M,9,Escola M,93,83
30470,Donna Smith,F,8,Escola M,73,88
30471,Michael Mann,M,9,Escola M,80,77
30472,Mark Sanders MD,M,8,Escola M,68,80
30473,Kimberly Schneider,F,8,Escola M,84,81
30474,Lee Gomez,M,7,Escola M,70,88
30475,Cassandra Ballard,F,9,Escola M,96,58
30476,Cheryl Bridges,F,7,Escola M,70,83
30477,Kenneth Pennington,M,9,Escola M,96,72
30478,Terrence Nelson,M,7,Escola M,66,55
30479,Gregory Glass,M,9,Escola M,68,85
30480,Linda Cochran,F,6,Escola M,98,79
30481,Theresa Lee,F,7,Escola M,83,76
30482,Dylan Bonilla,M,9,Escola M,90,90
30483,James Kim,M,7,Escola M,94,69
30484,Rick Hodge,M,6,Escola M,97,69
30485,Amy Ayala,F,7,Escola M,80,75
30486,Jennifer Marks,F,7,Escola M,97,81
30487,Steve Blackwell,M,6,Escola M,73,57
30488,Elizabeth Castillo,F,6,Escola M,86,91
30489,Ivan Soto,M,8,Escola M,63,87
30490,William Koch,M,9,Escola M,91,71
30491,Keith Knapp,M,9,Escola M,76,90
30492,Kenneth Cruz,M,6,Escola M,73,90
30493,Heather Cox,F,8,Escola M,77,75
30494,Denise Jones,F,6,Escola M,87,72
30495,Shelby Cox,F,8,Escola M,90,81
30496,Diane Cunningham,F,6,Escola M,84,81
30497,Justin Chapman,M,6,Escola M,96,67
30498,Elizabeth Hall,F,9,Escola M,75,59
30499,Tracy Levy,F,9,Escola M,66,66
30500,Benjamin Levine,M,6,Escola M,74,96
30501,Jamie Trevino,F,6,Escola M,84,82
30502,Victor Cherry,M,8,Escola M,63,93
30503,Stacy Norton,F,7,Escola M,84,99
30504,Larry Anderson MD,M,7,Escola M,78,68
30505,Richard Jennings,M,7,Escola M,69,68
30506,Wayne Lawson,M,7,Escola M,83,72
30507,Heather Hernandez,F,6,Escola M,86,79
30508,Jay Chavez,M,6,Escola M,94,70
30509,Lori Coleman,F,9,Escola M,83,68
30510,Robert Tran,M,9,Escola M,96,91
30511,Carrie Rivera,F,7,Escola M,86,59
30512,Bethany Mckenzie,F,7,Escola M,73,59
30513,Michaela Davis,F,8,Escola M,83,86
30514,Eric Kelly,M,8,Escola M,63,71
30515,Daniel Murphy,M,6,Escola M,63,81
30516,Samuel Morales,M,8,Escola M,80,70
30517,Chelsea Simmons,F,9,Escola M,70,69
30518,Elizabeth Austin,F,9,Escola M,86,84
30519,Miranda Smith,F,9,Escola M,95,93
30520,Kenneth Bright,M,9,Escola M,89,62
30521,Anita Johnston,F,7,Escola M,68,63
30522,Mark Thompson,M,7,Escola M,64,87
30523,Steven Smith,M,7,Escola M,91,66
30524,Austin Lawrence,M,8,Escola M,79,57
30525,Jeffery Little,M,7,Escola M,85,55
30526,Tom Nguyen,M,8,Escola M,78,61
30527,Laura Jennings,F,6,Escola M,98,99
30528,Gary Joseph,M,9,Escola M,90,57
30529,John Estrada,M,6,Escola M,75,85
30530,Allison Watkins,F,8,Escola M,89,69
30531,Jennifer Scott,F,9,Escola M,75,83
30532,David Merritt,M,6,Escola M,99,76
30533,Chelsea Rodriguez,F,6,Escola M,85,74
30534,Alejandro Rogers,M,9,Escola M,65,93
30535,Amanda Li,F,7,Escola M,96,83
30536,Joe Spears,M,9,Escola M,95,71
30537,Stephen Green,M,9,Escola M,96,93
30538,Samuel Mora,M,7,Escola M,65,70
30539,Thomas Martinez,M,9,Escola M,88,89
30540,Tyler Calhoun,M,8,Escola M,93,61
30541,Angela Allison,F,6,Escola M,87,98
30542,Jamie Webb,F,6,Escola M,91,83
30543,Elizabeth Solis,F,6,Escola M,69,98
30544,Jacqueline Guzman,F,7,Escola M,69,92
30545,Cody Johnson,M,9,Escola M,65,97
30546,Brendan Martin,M,9,Escola M,97,93
30547,Christian Hurst PhD,M,9,Escola M,99,64
30548,Margaret Cook,F,6,Escola M,87,63
30549,Katherine Thomas,F,6,Escola M,67,55
30550,Kelly Taylor,F,8,Escola M,66,55
30551,Joseph Kramer,M,6,Escola M,79,98
30552,Bradley Miller,M,6,Escola M,87,75
30553,Erin Sexton,F,6,Escola M,78,90
30554,Donald Travis,M,6,Escola M,98,84
30555,Jacqueline Olson,F,9,Escola M,68,97
30556,Amanda Gomez DDS,F,7,Escola M,90,61
30557,Kathryn Fuentes,F,6,Escola M,99,93
30558,Brandon Hughes,M,9,Escola M,89,75
30559,Wesley Moore,M,7,Escola M,66,62
30560,Cynthia Frank,F,8,Escola M,99,66
30561,Lance Duran,M,6,Escola M,66,82
30562,Katie Carroll,F,7,Escola M,89,89
30563,Angel Fletcher,F,8,Escola M,72,81
30564,Cameron Osborne,M,9,Escola M,90,86
30565,Frederick Rodriguez,M,8,Escola M,98,78
30566,Sarah Lloyd,F,8,Escola M,89,99
30567,Amy Williams,F,7,Escola M,78,63
30568,Andrew Jackson,M,6,Escola M,66,93
30569,William Dorsey,M,7,Escola M,84,84
30570,Kathryn Grimes,F,8,Escola M,66,58
30571,Renee Medina,F,6,Escola M,82,84
30572,Angela Baldwin,F,6,Escola M,81,58
30573,Nicole Patterson,F,7,Escola M,97,93
30574,Terry Sosa,M,7,Escola M,93,88
30575,Charles Rogers,M,6,Escola M,64,98
30576,Alexander Franklin,M,6,Escola M,82,95
30577,Clifford Buckley,M,6,Escola M,83,84
30578,Cody Mack,M,8,Escola M,84,96
30579,Karen Spencer,F,9,Escola M,80,75
30580,Andrew Fox,M,7,Escola M,89,61
30581,Morgan Delgado,F,7,Escola M,80,72
30582,Michael Smith,M,9,Escola M,75,77
30583,Destiny Vargas,F,6,Escola M,71,67
30584,Cynthia Taylor,F,9,Escola M,80,89
30585,Hannah Olsen,F,8,Escola M,72,69
30586,Daniel Collins,M,9,Escola M,78,98
30587,Cheyenne Brown,F,9,Escola M,68,74
30588,Diane Jones,F,8,Escola M,70,85
30589,Bethany Castillo,F,8,Escola M,63,73
30590,Janet Brooks,F,9,Escola M,99,65
30591,Vicki Nicholson,F,7,Escola M,73,98
30592,Anthony Nunez,M,9,Escola M,87,80
30593,William Hernandez,M,9,Escola M,66,66
30594,Michael Roberts,M,7,Escola M,74,91
30595,Chad Holt,M,9,Escola M,78,89
30596,Christopher Hernandez,M,7,Escola M,90,68
30597,Amber Avila,F,9,Escola M,99,96
30598,Barbara Rice,F,9,Escola M,79,56
30599,Kaitlyn Lee,F,6,Escola M,77,86
30600,Michael Farmer,M,6,Escola M,90,68
30601,Ashley Davis,F,7,Escola M,63,98
30602,Eric Hodges,M,8,Escola M,70,84
30603,Erin Myers,F,7,Escola M,95,90
30604,Nathan Hart,M,7,Escola M,94,87
30605,Ralph Robinson,M,6,Escola M,74,83
30606,Matthew Bryan,M,6,Escola M,95,86
30607,Jacob Montoya,M,6,Escola M,77,55
30608,Jeffrey Cook,M,9,Escola M,94,85
30609,Stacy Fitzgerald,F,7,Escola M,95,58
30610,Andrew Cross,M,8,Escola M,84,95
30611,Matthew Walker,M,9,Escola M,83,62
30612,Caitlin Rodriguez,F,9,Escola M,90,70
30613,Melissa Hill,F,6,Escola M,87,64
30614,Kristin Maldonado,F,6,Escola M,63,83
30615,Ashley Robertson,F,7,Escola M,63,98
30616,Sara Tanner,F,6,Escola M,69,80
30617,Jerome Bell,M,7,Escola M,90,63
30618,David Miles,M,8,Escola M,71,74
30619,Jennifer Coleman,F,8,Escola M,90,72
30620,Kristen Jimenez,F,6,Escola M,77,94
30621,Christopher Harris,M,9,Escola M,73,78
30622,Valerie Johnson,F,6,Escola M,89,71
30623,Jordan Richardson,F,7,Escola M,63,96
30624,Linda Davis,F,8,Escola M,81,68
30625,Paul Ramos,M,7,Escola M,99,90
30626,Monica George,F,9,Escola M,86,63
30627,Melvin Jones,M,7,Escola M,97,62
30628,David Baldwin,M,9,Escola M,95,85
30629,David Murphy,M,7,Escola M,93,67
30630,Heather Curtis,F,9,Escola M,81,62
30631,Steven West,M,7,Escola M,68,96
30632,Anne Johnson,F,8,Escola M,87,59
30633,Stephen Weaver,M,9,Escola M,82,70
30634,Danielle Washington,F,9,Escola M,84,94
30635,Rhonda Gibbs,F,6,Escola M,97,97
30636,Joseph Greene,M,7,Escola M,67,72
30637,Jacob Castro,M,6,Escola M,79,74
30638,Tiffany Reilly,F,7,Escola M,72,63
30639,Brenda Hernandez,F,8,Escola M,93,66
30640,Jeffrey Hinton,M,9,Escola M,84,58
30641,Tammie Carr,F,6,Escola M,90,99
30642,Adrian Vargas,M,7,Escola M,98,90
30643,Brady Smith,M,6,Escola M,75,99
30644,Joe Pearson,M,7,Escola M,68,63
30645,Matthew Beard,M,8,Escola M,78,96
30646,Joshua Knox,M,6,Escola M,96,74
30647,Caleb Miller,M,8,Escola M,69,97
30648,Jay James,M,8,Escola M,98,86
30649,Evelyn Williams,F,6,Escola M,76,55
30650,Maria Moore,F,6,Escola M,77,80
30651,Rachel Newman DDS,F,6,Escola M,77,56
30652,Brandon Richard,M,8,Escola M,67,57
30653,Edward Gould,M,7,Escola M,72,58
30654,Jennifer Cantrell,F,7,Escola M,95,83
30655,Michael Kelly,M,9,Escola M,95,59
30656,Dawn Palmer,F,6,Escola M,92,64
30657,Douglas Cantrell,M,8,Escola M,96,93
30658,Hannah Morris,F,7,Escola M,72,68
30659,Calvin Rodriguez,M,6,Escola M,82,81
30660,Mary Brown,F,7,Escola M,94,88
30661,Maria James,F,6,Escola M,99,56
30662,Kelli Snow,F,8,Escola M,71,94
30663,Ann Campbell,F,7,Escola M,68,77
30664,Stephanie Murphy,F,6,Escola M,96,57
30665,James Hayes,M,8,Escola M,71,68
30666,Danny Bryant,M,8,Escola M,68,91
30667,Tyler King,M,7,Escola M,84,89
30668,David Baker,M,6,Escola M,72,68
30669,Carolyn Chen,F,8,Escola M,68,61
30670,Michael Watson,M,8,Escola M,67,71
30671,Alan Schwartz,M,8,Escola M,71,73
30672,Michelle Singh,F,6,Escola M,66,70
30673,Jeffrey Gutierrez,M,6,Escola M,63,98
30674,Keith Green,M,8,Escola M,96,79
30675,Ruth Olson,F,6,Escola M,92,76
30676,Amy Moore,F,6,Escola M,80,58
30677,Lee Webb,M,9,Escola M,74,79
30678,Corey Little,M,8,Escola M,71,72
30679,Steven Powers,M,8,Escola M,83,85
30680,Robert Kelley,M,9,Escola M,68,76
30681,Ruth Harrell,F,6,Escola M,91,58
30682,Matthew Clark,M,9,Escola M,65,60
30683,Jamie Williams,M,8,Escola M,89,66
30684,Donald Henry,M,8,Escola M,82,75
30685,Tracy Morgan,F,8,Escola M,81,83
30686,Brian Moore,M,8,Escola M,87,90
30687,Kelsey Peterson,F,9,Escola M,90,84
30688,Lauren Nunez,F,6,Escola M,69,57
30689,Kyle Thornton,M,6,Escola M,83,82
30690,Tyler Campos,M,7,Escola M,74,97
30691,Sara Fox,F,9,Escola M,80,66
30692,Brandon Marshall,M,8,Escola M,74,93
30693,Megan Farley,F,8,Escola M,80,75
30694,Adrienne Kelley,F,9,Escola M,81,68
30695,Debra White,F,6,Escola M,89,91
30696,Nathan Garcia,M,6,Escola M,72,78
30697,Brittney Ramos,F,6,Escola M,75,60
30698,Ronald Carroll,M,7,Escola M,88,69
30699,Alisha Morris,F,8,Escola M,70,98
30700,Cheryl Hunter,F,9,Escola M,82,88
30701,Christopher Ryan,M,9,Escola M,73,81
30702,Jonathan Holland,M,7,Escola M,75,68
30703,Amber Sawyer,F,7,Escola M,91,73
30704,Jody Flynn,F,8,Escola M,93,58
30705,Joy Velez,F,8,Escola M,74,75
30706,Glenn Jordan,M,7,Escola M,85,82
30707,Robert Jones,M,8,Escola M,69,64
30708,Susan Valenzuela,F,6,Escola M,65,57
30709,Kristen Hardy,F,8,Escola M,79,85
30710,Amber Allen,F,7,Escola M,78,93
30711,Randy Mendez,M,8,Escola M,95,78
30712,Christopher Massey,M,9,Escola M,93,76
30713,Roberto Hughes,M,8,Escola M,88,86
30714,Danielle Barber,F,7,Escola M,79,65
30715,Shelby Campbell,F,6,Escola M,95,88
30716,Mark Baker,M,6,Escola M,77,82
30717,James Elliott,M,9,Escola M,69,86
30718,Christopher Spencer,M,6,Escola M,97,99
30719,Courtney Fuentes,F,9,Escola M,86,96
30720,Lisa Lyons,F,6,Escola M,88,70
30721,Lance Robinson,M,6,Escola M,64,64
30722,Kristen Taylor,F,8,Escola M,66,86
30723,Bruce Greene,M,8,Escola M,90,63
30724,Tyler Foster,M,9,Escola M,66,89
30725,Barry Copeland,M,6,Escola M,94,85
30726,Sara Wilson,F,6,Escola M,80,60
30727,Dale Carter,M,8,Escola M,96,81
30728,Vanessa Shaw,F,9,Escola M,90,81
30729,Francisco Vang,M,7,Escola M,91,63
30730,Kendra Johnson,F,9,Escola M,64,64
30731,Mark Barnes,M,7,Escola M,76,70
30732,Rebecca Ball,F,6,Escola M,78,83
30733,Stephanie Powell,F,7,Escola M,99,87
30734,Chad Dawson,M,6,Escola M,68,60
30735,Jillian Cooper,F,6,Escola M,82,73
30736,Mario Shelton,M,9,Escola M,81,61
30737,Nathan Miranda,M,7,Escola M,83,72
30738,Tony Bailey,M,9,Escola M,75,74
30739,Robert Espinoza,M,6,Escola M,82,89
30740,Jane Rasmussen,F,7,Escola M,77,58
30741,Leah Price,F,9,Escola M,93,92
30742,Katelyn Peterson,F,7,Escola M,98,73
30743,Amanda Lee,F,7,Escola M,80,89
30744,Christy Larsen,F,7,Escola M,87,97
30745,Richard Edwards,M,6,Escola M,67,98
30746,David Barnett,M,6,Escola M,74,56
30747,Kaylee Watkins,F,8,Escola M,84,86
30748,Rodney Smith,M,6,Escola M,86,65
30749,Jessica Guerrero,F,8,Escola M,65,95
30750,Jeremiah Foster,M,9,Escola M,77,75
30751,Wesley Pierce,M,8,Escola M,69,88
30752,James Johnson,M,9,Escola M,89,80
30753,Joseph Anderson,M,6,Escola M,81,79
30754,Jacqueline Hamilton,F,9,Escola M,88,94
30755,Madison Boone,F,7,Escola M,66,69
30756,Cameron Fisher,M,6,Escola M,79,75
30757,Rebecca Newman,F,7,Escola M,75,73
30758,Nicholas Howard,M,7,Escola M,68,99
30759,Gregory Lopez,M,7,Escola M,94,65
30760,David Stanton,M,6,Escola M,67,99
30761,Lauren Marshall,F,6,Escola M,64,68
30762,Vanessa Ortiz,F,7,Escola M,67,57
30763,Julie Gates,F,8,Escola M,67,95
30764,Stephen Adams,M,8,Escola M,91,98
30765,Dillon Vargas,M,9,Escola M,94,62
30766,Kayla Burke,F,9,Escola M,97,71
30767,Johnathan Hanson,M,6,Escola M,65,73
30768,Jessica Pierce,F,8,Escola M,67,61
30769,Sarah Duran,F,7,Escola M,82,77
30770,Samantha Park,F,8,Escola M,79,99
30771,Richard Horton,M,8,Escola M,70,81
30772,Alexis Nguyen,F,9,Escola M,80,79
30773,Joseph Russell,M,9,Escola M,92,97
30774,Amy Massey,F,6,Escola M,79,88
30775,James Ramirez,M,7,Escola M,93,55
30776,Paul Mills,M,9,Escola M,80,87
30777,Wayne Lucas,M,7,Escola M,68,59
30778,Dana Arroyo,F,7,Escola M,79,67
30779,Robin Ward,F,8,Escola M,91,65
30780,Emily Herrera,F,6,Escola M,76,59
30781,Jennifer Adams,F,6,Escola M,88,93
30782,Carmen Williams,F,7,Escola M,74,79
30783,Austin Carter,M,7,Escola M,70,66
30784,Jessica Wise,F,7,Escola M,65,85
30785,Mackenzie Hall,F,7,Escola M,88,81
30786,Derrick Romero,M,6,Escola M,89,63
30787,Cristina Nelson,F,8,Escola M,70,65
30788,Cynthia Ray,F,6,Escola M,82,68
30789,Elaine Conner,F,9,Escola M,80,77
30790,Carly Montoya DDS,F,9,Escola M,93,78
30791,Eric Powell,M,9,Escola M,73,90
30792,Sheri Barrett,F,7,Escola M,90,86
30793,Nicholas Vasquez,M,9,Escola M,75,69
30794,Joshua Wong,M,7,Escola M,98,80
30795,Catherine Burnett,F,7,Escola M,68,76
30796,Michelle Carter,F,6,Escola M,64,61
30797,Tracy Hughes,F,8,Escola M,70,58
30798,James Berg,M,7,Escola M,63,84
30799,Jacqueline Stephens,F,6,Escola M,91,55
30800,Kelly Brown,F,8,Escola M,66,57
30801,Heidi Hayes,F,9,Escola M,65,75
30802,April Jones,F,9,Escola M,72,84
30803,Megan Soto,F,8,Escola M,65,81
30804,Tony Horne,M,8,Escola M,68,83
30805,Joan Griffin,F,9,Escola M,67,70
30806,Thomas Smith,M,6,Escola M,85,87
30807,Sharon Bridges,F,8,Escola M,80,64
30808,Jill Ramirez,F,6,Escola M,78,93
30809,Lisa Reed,F,6,Escola M,81,68
30810,Kaylee Warren,F,6,Escola M,87,73
30811,Steven Wilson,M,9,Escola M,89,85
30812,James Edwards,M,7,Escola M,84,84
30813,Kaitlin Raymond,F,6,Escola M,66,91
30814,Charles Hill,M,7,Escola M,72,96
30815,Danielle Dorsey,F,6,Escola M,66,81
30816,Michelle Franco,F,7,Escola M,84,56
30817,Amber Bauer,F,7,Escola M,97,89
30818,Hannah Carson,F,6,Escola M,68,65
30819,Michael Lowe,M,6,Escola M,66,84
30820,Tabitha Escobar,F,9,Escola M,75,61
30821,Shawn Williams,M,6,Escola M,78,60
30822,Marc Perez,M,8,Escola M,82,88
30823,Eric Adams,M,7,Escola M,89,67
30824,Brenda Simmons,F,8,Escola M,73,57
30825,Emily Rose,F,7,Escola M,92,66
30826,Rebecca Neal,F,6,Escola M,99,98
30827,Jessica Henderson,F,9,Escola M,83,70
30828,Amy Bradford DDS,F,7,Escola M,85,98
30829,Victor Moody,M,8,Escola M,65,83
30830,Jennifer Horton,F,8,Escola M,93,82
30831,William Perkins,M,8,Escola M,96,56
30832,Johnathan Alvarez,M,6,Escola M,84,69
30833,Elizabeth Spencer,F,7,Escola M,91,56
30834,Timothy Stewart,M,6,Escola M,75,85
30835,Sonya Thompson,F,7,Escola M,66,94
30836,Tyler Allen,M,7,Escola M,92,57
30837,Jillian Dawson,F,7,Escola M,73,85
30838,Suzanne Douglas,F,9,Escola M,87,83
30839,Aaron Lopez,M,8,Escola M,92,85
30840,Samuel Stephenson,M,7,Escola M,78,74
30841,Courtney Chapman,F,6,Escola M,80,76
30842,Gerald Suarez,M,7,Escola M,64,75
30843,Jesse Baker,M,7,Escola M,64,80
30844,Randy Harrington,M,7,Escola M,81,62
30845,Ian Dyer,M,8,Escola M,74,89
30846,Kelli Kerr,F,6,Escola M,88,80
30847,Parker Smith,M,8,Escola M,97,78
30848,Emily Hart,F,7,Escola M,85,79
30849,Sydney Clark,F,6,Escola M,78,92
30850,Michelle Sandoval,F,7,Escola M,96,66
30851,Shannon Green,F,9,Escola M,92,94
30852,Emily Morales,F,8,Escola M,64,99
30853,Cathy Kidd,F,6,Escola M,87,67
30854,Amanda Jefferson,F,7,Escola M,64,98
30855,Daniel Torres,M,8,Escola M,72,83
30856,Lisa Lester,F,7,Escola M,88,70
30857,Savannah Frey,F,6,Escola M,80,83
30858,Martha Cruz,F,6,Escola M,92,98
30859,Matthew Gray,M,7,Escola M,92,94
30860,Bonnie Douglas,F,7,Escola M,65,93
30861,Ryan Phillips,M,7,Escola M,84,63
30862,Sarah Cruz,F,6,Escola M,92,87
30863,Gary Hogan,M,9,Escola M,66,97
30864,Tanya Harrell,F,9,Escola M,78,77
30865,Lisa Davis,F,7,Escola M,90,69
30866,Timothy Calhoun,M,9,Escola M,94,87
30867,Amanda Skinner,F,8,Escola M,91,96
30868,Stacy Ponce,F,7,Escola M,69,91
30869,Travis Coleman,M,9,Escola M,79,81
30870,Christopher Howell,M,7,Escola M,65,69
30871,Melissa Ramirez,F,6,Escola M,87,70
30872,Donald Carter,M,7,Escola M,68,79
30873,Darrell Mcdonald,M,6,Escola M,96,68
30874,Matthew Bradley,M,7,Escola M,65,86
30875,Todd Jones,M,9,Escola M,69,75
30876,Lisa Haney,F,9,Escola M,89,55
30877,Mariah Fletcher,F,6,Escola M,95,89
30878,Richard Walters,M,8,Escola M,85,58
30879,Gloria Howard,F,6,Escola M,65,97
30880,Cory Simmons,M,6,Escola M,77,55
30881,Claudia Cook MD,F,6,Escola M,88,89
30882,Janet White,F,6,Escola M,75,71
30883,Andrea Jarvis,F,6,Escola M,89,75
30884,Robert Herrera,M,9,Escola M,98,68
30885,Christine Ramirez,F,7,Escola M,68,87
30886,Heather Wilson,F,7,Escola M,70,63
30887,Thomas Walter,M,9,Escola M,75,57
30888,Sarah Jordan,F,6,Escola M,92,73
30889,Mary Carter,F,8,Escola M,69,72
30890,Olivia Hernandez,F,6,Escola M,84,89
30891,Connor Marshall,M,8,Escola M,79,87
30892,Shannon Hamilton,F,8,Escola M,70,55
30893,Cindy Cole,F,6,Escola M,76,72
30894,Alyssa Sims,F,7,Escola M,93,76
30895,Marvin Fowler,M,9,Escola M,95,99
30896,Anna Delacruz,F,8,Escola M,95,80
30897,Amy Powell,F,7,Escola M,82,60
30898,Sara Davenport,F,8,Escola M,66,58
30899,Emily Hale,F,7,Escola M,72,77
30900,Dawn Lynch,F,9,Escola M,91,78
30901,Curtis Ross,M,9,Escola M,68,71
30902,Scott Francis,M,6,Escola M,75,69
30903,Nathan Jones,M,6,Escola M,80,81
30904,Richard Cox,M,7,Escola M,82,85
30905,Felicia Lopez,F,9,Escola M,97,93
30906,David Harris,M,9,Escola M,78,76
30907,William Mcdonald,M,9,Escola M,92,69
30908,Victoria Davenport,F,8,Escola M,95,92
30909,Hunter Brooks,M,8,Escola M,77,62
30910,Michelle Villa,F,8,Escola M,82,75
30911,Gina Garcia,F,9,Escola M,93,81
30912,Ryan Tran,M,6,Escola M,83,71
30913,Stanley Bishop,M,9,Escola M,69,64
30914,Ronnie Jensen,M,6,Escola M,69,68
30915,Julie Garcia,F,9,Escola M,79,83
30916,Michelle Hutchinson,F,8,Escola M,78,98
30917,Joseph Bautista,M,7,Escola M,98,89
30918,Kelly Rivera,F,6,Escola M,94,64
30919,Rebecca Dixon,F,8,Escola M,85,74
30920,Gina Fuller,F,6,Escola M,99,74
30921,Anita Dixon,F,7,Escola M,74,61
30922,Seth Wagner,M,8,Escola M,82,62
30923,Andrea Mullins,F,9,Escola M,63,91
30924,Nancy Santos,F,8,Escola M,73,59
30925,Gregory Johnson,M,6,Escola M,89,95
30926,Amber Nichols,F,6,Escola M,83,91
30927,Allen Gallagher,M,7,Escola M,70,77
30928,Lauren Atkinson,F,6,Escola M,86,78
30929,Amanda Holden,F,8,Escola M,91,97
30930,Gregory Lee,M,9,Escola M,95,92
30931,Dominique Rojas,F,6,Escola M,99,95
30932,Adam Brown,M,9,Escola M,79,97
30933,Justin Martin,M,8,Escola M,64,64
